Date,Adj Close,Close,High,Low,Open,Volume
2/17/2023,253.5544281,258.0599976,260.0899963,256,259.3900146,30000100
2/21/2023,248.2585449,252.6699982,255.4900055,251.5899963,254.4799957,28397400
2/22/2023,247.1187744,251.5099945,254.3399963,250.3399963,254.0899963,22491100
2/23/2023,250.3218689,254.7700043,256.8399963,250.4799957,255.5599976,29219100
2/24/2023,244.8687592,249.2200012,251,248.1000061,249.9600067,24990900
2/27/2023,245.7923431,250.1600037,252.8200073,249.3899994,252.4600067,21190000
2/28/2023,245.0652771,249.4199982,251.4900055,248.7299957,249.0700073,22491000
3/1/2023,241.9702911,246.2700043,250.9299927,245.7899933,250.7599945,27565300
3/2/2023,246.7257843,251.1100006,251.3999939,245.6100006,246.5500031,24808200
3/3/2023,250.8327789,255.2899933,255.6199951,251.3899994,252.1900024,30760100
3/6/2023,252.3852234,256.8699951,260.1199951,255.9799957,256.4299927,24109800
3/7/2023,249.712677,254.1499939,257.6900024,253.3899994,256.2999878,21473200
3/8/2023,249.2705536,253.6999969,254.5399933,250.8099976,254.0399933,17340200
3/9/2023,247.9146423,252.3200073,259.5599976,251.5800018,255.8200073,26653400
3/10/2023,244.2497711,248.5899963,252.7899933,247.6000061,251.0800018,28333900
3/13/2023,249.4866943,253.9199982,257.9100037,245.7299957,247.3999939,33339700
3/14/2023,256.2367249,260.7900085,261.0700073,255.8600006,256.75,33620300
3/15/2023,260.8055725,265.4400024,266.480011,259.2099915,259.980011,46028000
3/16/2023,271.3777161,276.2000122,276.5599976,263.2799988,265.2099915,54768800
3/17/2023,274.5513,279.4299927,283.3299866,276.3200073,278.2600098,69527400
3/20/2023,267.4770508,272.230011,277.480011,269.8500061,276.980011,43466600
3/21/2023,268.999939,273.7799988,275,269.519989,274.8800049,34558700
3/22/2023,267.5359802,272.2900085,281.0400085,272.1799927,273.3999939,34873300
3/23/2023,272.8122253,277.6600037,281.0599976,275.2000122,277.9400024,36610900
3/24/2023,275.6714783,280.5700073,280.6300049,275.2799988,277.2399902,28172000
3/27/2023,271.5545654,276.3800049,281.4599915,275.519989,280.5,26840200
3/28/2023,270.4246826,275.230011,276.1400146,272.0499878,275.7900085,21878600
3/29/2023,275.6124268,280.5100098,281.1400146,278.4100037,278.9599915,25087000
3/30/2023,279.0906372,284.0499878,284.4599915,281.480011,284.230011,25053400
3/31/2023,283.266449,288.2999878,289.269989,283,283.730011,32766000
4/3/2023,282.2151184,287.230011,288.269989,283.9500122,286.519989,24883300
4/4/2023,282.1660156,287.1799927,290.4500122,285.6700134,287.230011,25824300
4/5/2023,279.3755798,284.3399963,287.1499939,282.9200134,285.8500061,22064800
4/6/2023,286.5088501,291.6000061,292.0799866,282.0299988,283.2099915,29770300
4/10/2023,284.3374634,289.3900146,289.6000061,284.7099915,289.2099915,23103000
4/11/2023,277.8919678,282.8299866,285.980011,281.6400146,285.75,27276600
4/12/2023,278.5403748,283.4899902,287.0100098,281.9599915,284.7900085,27403400
4/13/2023,284.7795715,289.8399963,289.8999939,283.1700134,283.5899963,24222700
4/14/2023,281.144165,286.1400146,288.480011,283.6900024,287,20987900
4/17/2023,283.7577515,288.7999878,291.6000061,286.1600037,289.9299927,23836200
4/18/2023,283.3352051,288.3699951,291.7600098,287.0100098,291.5700073,20161800
4/19/2023,283.4138489,288.4500122,289.0499878,284.5400085,285.9899902,17150300
4/20/2023,281.1146851,286.1099854,289.0299988,285.0799866,285.25,23244400
4/21/2023,280.770813,285.7600098,286.269989,283.0599976,285.0100098,21676400
4/24/2023,276.8504333,281.769989,284.9500122,278.7200012,282.0899963,26611000
4/25/2023,270.6113281,275.4200134,281.6000061,275.3699951,279.5100098,45772200
4/26/2023,290.2130127,295.3699951,299.5700073,292.730011,296.7000122,64599200
4/27/2023,299.5078125,304.8299866,305.2000122,295.25,295.9700012,46462600
4/28/2023,301.8954468,307.2600098,308.9299927,303.3099976,304.0100098,36469600
5/1/2023,300.2251282,305.5599976,308.6000061,305.1499939,306.9700012,21294100
5/2/2023,300.0777283,305.4100037,309.1799927,303.9100037,307.7600098,26404400
5/3/2023,299.0853577,304.3999939,308.6099854,304.0899963,306.6199951,22360800
5/4/2023,300.0777283,305.4100037,307.7600098,303.3999939,306.2399902,22519900
5/5/2023,305.2262268,310.6499939,311.9700012,304.269989,305.7200012,28197100
5/8/2023,303.2612,308.6499939,310.2000122,306.0899963,310.1300049,21318600
5/9/2023,301.6400146,307,310.0400085,306.3099976,308,21340800
5/10/2023,306.8572693,312.3099976,313,307.6700134,308.6199951,30078000
5/11/2023,304.6956787,310.1099854,311.1199951,306.2600098,310.1000061,31680200
5/12/2023,303.5755615,308.9700012,310.6499939,306.6000061,310.5499878,19774700
5/15/2023,304.0570374,309.4599915,309.8999939,307.5899963,309.1000061,16336500
5/16/2023,306.2971802,311.7399902,313.7099915,309.8299866,309.8299866,26730300
5/17/2023,309.1921692,314,314.4299927,310.7399902,312.2900085,24315000
5/18/2023,313.6429443,318.519989,319.0400085,313.7200012,314.5299988,27276000
5/19/2023,313.4657898,318.3399963,318.75,316.3699951,316.7399902,27546700
5/22/2023,316.2622375,321.1799927,322.5899963,318.0100098,318.6000061,24115700
5/23/2023,310.4329224,315.2600098,322.7200012,315.25,320.0299988,30797200
5/24/2023,309.0444641,313.8500061,316.5,312.6099854,314.730011,23384900
5/25/2023,320.929718,325.9200134,326.8999939,320,323.2399902,43301700
5/26/2023,327.7929688,332.8900146,333.3999939,323.8800049,324.019989,36630600
5/30/2023,326.1386719,331.2099915,335.7399902,330.519989,335.230011,29503100
5/31/2023,323.3618469,328.3900146,335.9400024,327.3299866,332.2900085,45950600
6/1/2023,327.4877014,332.5799866,333.5299988,324.7200012,325.9299927,26773900
6/2/2023,330.2645264,335.3999939,337.5,332.5499878,334.25,25873800
6/5/2023,330.7962341,335.9400024,338.5599976,334.6600037,335.2200012,21307100
6/6/2023,328.5708923,333.6799927,335.3699951,332.1700134,335.3299866,20396200
6/7/2023,318.4285583,323.3800049,334.4899902,322.5,331.6499939,40717100
6/8/2023,320.2797852,325.2600098,326.6400146,323.3500061,323.9400024,23277700
6/9/2023,321.786377,326.7900085,329.9899902,324.4100037,324.9899902,22529000
6/12/2023,326.7688904,331.8500061,332.1000061,325.1600037,328.5799866,24260300
6/13/2023,329.1715698,334.2900085,336.980011,330.3900146,334.4700012,22951300
6/14/2023,332.1748657,337.3399963,339.0400085,332.8099976,334.3399963,26003800
6/15/2023,342.77005,348.1000061,349.8399963,337.2000122,337.480011,38899100
6/16/2023,337.0883789,342.3299866,351.4700012,341.9500122,351.3200073,46552000
6/20/2023,332.8739014,338.0499878,342.0799866,335.8599854,339.3099976,26375400
6/21/2023,328.4527283,333.5599976,337.730011,332.0700073,336.3699951,25117800
6/22/2023,334.5085449,339.7099915,340.1199951,333.3399963,334.1199951,23556800
6/23/2023,329.8902893,335.019989,337.9599915,333.4500122,334.3599854,23146900
6/26/2023,323.5686646,328.6000061,336.1099854,328.4899902,333.7200012,21520600
6/27/2023,329.4472656,334.5700073,336.1499939,329.2999878,331.8599854,24354100
6/28/2023,330.7076416,335.8500061,337.980011,333.8099976,334.6600037,20259500
6/29/2023,329.9198914,335.0499878,336.1099854,332.6199951,334.7099915,16997000
6/30/2023,335.3257751,340.5400085,342.730011,337.2000122,337.75,26832800
7/3/2023,332.8148804,337.9899902,340.8999939,336.5700073,339.1900024,12508700
7/5/2023,332.9723816,338.1499939,341.6499939,334.730011,335.0899963,18172400
7/6/2023,336.0446472,341.269989,342.9899902,335.5,337.2999878,28161200
7/7/2023,332.0566711,337.2200012,341.7900085,337,339.3200073,21214800
7/10/2023,326.7492065,331.8299866,335.230011,327.5899963,334.6000061,32791400
7/11/2023,327.379364,332.4700012,332.8599854,327,331.0599976,26698200
7/12/2023,332.0369873,337.2000122,341.6499939,335.6700134,336.6000061,29995300
7/13/2023,337.4133301,342.6600037,343.7399902,339.019989,339.5599976,20567200
7/14/2023,339.9537964,345.2399902,351.4299927,344.3099976,347.5899963,28352700
7/17/2023,340.4363708,345.730011,346.9899902,342.2000122,345.6799927,20363900
7/18/2023,353.9856567,359.4899902,366.7799988,342.1700134,345.8299866,64738600
7/19/2023,349.6431885,355.0799866,362.4599915,352.4400024,361.75,39732900
7/20/2023,341.5589294,346.8699951,357.9700012,345.3699951,353.5700073,33778400
7/21/2023,338.5063782,343.769989,350.2999878,339.8299866,349.1499939,69405400
7/24/2023,339.8258362,345.1099854,346.9200134,342.3099976,345.8500061,26678100
7/25/2023,345.6059875,350.980011,351.8900146,345.0700073,347.1099854,41637700
7/26/2023,332.5982361,337.769989,344.6700134,333.1099854,341.4400024,58383700
7/27/2023,325.656189,330.7200012,341.3299866,329.0499878,340.480011,39635300
7/28/2023,333.1890259,338.3699951,340.0100098,333.1700134,333.6700134,28484900
7/31/2023,330.7766113,335.9200134,337.7000122,333.3599854,336.9200134,25446000
8/1/2023,331.190094,336.3399963,338.5400085,333.7000122,335.1900024,18311900
8/2/2023,322.4854736,327.5,333.6300049,326.3599854,333.6300049,27761300
8/3/2023,321.6583252,326.6600037,329.8800049,325.9500122,326,18253700
8/4/2023,322.7611694,327.7799988,335.1400146,327.2399902,331.8800049,23741500
8/7/2023,325.055481,330.1099854,331.1099854,327.519989,328.3699951,17741500
8/8/2023,321.0576782,326.0499878,328.75,323,326.9599915,22327600
8/9/2023,317.2961731,322.230011,327.1099854,321.0499878,326.4700012,22373300
8/10/2023,317.9854431,322.9299927,328.2600098,321.1799927,326.019989,20113700
8/11/2023,316.0948486,321.0100098,322.4100037,319.2099915,320.2600098,24355500
8/14/2023,319.0784912,324.0400085,324.0599976,320.0799866,321.3900146,18836100
8/15/2023,316.9318237,321.8599854,325.0899963,320.8999939,323,16966300
8/16/2023,316.1621704,320.3999939,324.4200134,319.7999878,320.7999878,20698900
8/17/2023,312.6887207,316.8800049,321.8699951,316.2099915,320.5400085,21257200
8/18/2023,312.2940063,316.480011,318.3800049,311.5499878,314.4899902,24755000
8/21/2023,317.6225891,321.8800049,322.769989,317.0400085,317.9299927,24040000
8/22/2023,318.1948853,322.4599915,326.0799866,321.4599915,325.5,16084600
8/23/2023,322.6748657,327,329.2000122,323.4599915,323.8200073,21166400
8/24/2023,315.737854,319.9700012,332.980011,319.9599915,332.8500061,23281400
8/25/2023,318.7080688,322.980011,325.3599854,318.7999878,321.4700012,21684100
8/28/2023,319.4185181,323.7000122,326.1499939,321.7200012,325.6600037,14808500
8/29/2023,324.0662231,328.4100037,328.980011,321.8800049,321.8800049,19284600
8/30/2023,324.4411926,328.7900085,329.8099976,326.4500122,328.6700134,15222100
8/31/2023,323.4248047,327.7600098,330.9100037,326.7799988,329.2000122,26411000
9/1/2023,324.3129272,328.6600037,331.9899902,326.7799988,331.3099976,14942000
9/5/2023,329.1382141,333.5499878,334.8500061,328.6600037,329,18553900
9/6/2023,328.4771118,332.8800049,334.4599915,330.1799927,333.3800049,17535800
9/7/2023,325.5463867,329.9100037,333.0799866,329.0299988,331.2900085,18381000
9/8/2023,329.8487244,334.269989,336.1600037,329.4599915,330.0899963,19530100
9/11/2023,333.4701843,337.9400024,338.4200134,335.4299927,337.2399902,16583300
9/12/2023,327.3817444,331.769989,336.7900085,331.480011,335.8200073,17565500
9/13/2023,331.6150513,336.0599976,336.8500061,331.1700134,331.3099976,16544400
9/14/2023,334.2201233,338.7000122,340.8599854,336.5700073,339.1499939,20267000
9/15/2023,325.8522949,330.2200012,337.3999939,329.6499939,336.9200134,37679800
9/18/2023,324.7076111,329.0599976,330.3999939,326.3599854,327.7999878,16834200
9/19/2023,324.3030396,328.6499939,329.3900146,324.5100098,326.1700134,16505900
9/20/2023,316.5272522,320.769989,329.5899963,320.5100098,329.5100098,21436500
9/21/2023,315.3036804,319.5299988,325.3500061,315,319.2600098,35560400
9/22/2023,312.8169861,317.0100098,321.4500122,316.1499939,321.3200073,21447900
9/25/2023,313.3399658,317.5400085,317.6700134,315,316.5899963,17836000
9/26/2023,308.0114441,312.1400146,315.8800049,310.019989,315.1300049,26297600
9/27/2023,308.652832,312.7900085,314.2999878,309.6900024,312.2999878,19410100
9/28/2023,309.4916077,313.6400146,315.480011,309.4500122,310.9899902,19683600
9/29/2023,311.5736389,315.75,319.4700012,314.980011,317.75,24147300
10/2/2023,317.5436707,321.7999878,321.8900146,315.1799927,316.2799988,20570000
10/3/2023,309.2449036,313.3900146,321.3900146,311.2099915,320.8299866,21033500
10/4/2023,314.7411499,318.9599915,320.0400085,314,314.0299988,20720100
10/5/2023,315.1358948,319.3599854,319.980011,314.8999939,319.0899963,16965600
10/6/2023,322.9314575,327.2600098,329.1900024,316.2999878,316.5499878,25673600
10/9/2023,325.4575806,329.8200073,330.2999878,323.1799927,324.75,19891200
10/10/2023,324.0464478,328.3900146,331.1000061,327.6700134,330.9599915,20557100
10/11/2023,328.0231934,332.4200134,332.8200073,329.1400146,331.2099915,20063200
10/12/2023,326.7798462,331.1600037,333.6300049,328.7200012,330.5700073,19313100
10/13/2023,323.3952332,327.730011,333.8299866,326.3599854,332.3800049,21072400
10/16/2023,328.2402954,332.6400146,336.1400146,330.6000061,331.0499878,22158000
10/17/2023,327.6679382,332.0599976,333.4599915,327.4100037,329.5899963,18338500
10/18/2023,325.7437439,330.1099854,335.5899963,328.2999878,332.4899902,23153600
10/19/2023,326.9377441,331.3200073,336.8800049,330.9100037,332.1499939,25052100
10/20/2023,322.3492126,326.6700134,331.9200134,325.4500122,331.7200012,25027700
10/23/2023,324.9641724,329.3200073,332.730011,324.3900146,325.4700012,24374700
10/24/2023,326.1581726,330.5299988,331.8399963,327.6000061,331.2999878,31153600
10/25/2023,336.1640625,340.6700134,346.2000122,337.6199951,345.019989,55053800
10/26/2023,323.5531006,327.8900146,341.6300049,326.9400024,340.5400085,37828500
10/27/2023,325.4476929,329.8099976,336.7200012,328.3999939,330.4299927,29856500
10/30/2023,332.8485107,337.3099976,339.4500122,331.8299866,333.4100037,22828100
10/31/2023,333.6379089,338.1099854,339,334.6900024,338.8500061,20265300
11/1/2023,341.4926453,346.0700073,347.4200134,339.6499939,339.7900085,28158800
11/2/2023,343.7128296,348.3200073,348.8299866,344.769989,347.2399902,24348100
11/3/2023,348.133606,352.7999878,354.3900146,347.3299866,349.6300049,23637700
11/6/2023,351.81427,356.5299988,357.5400085,353.3500061,353.4500122,23828300
11/7/2023,355.7613525,360.5299988,362.4599915,357.6300049,359.3999939,25833900
11/8/2023,358.3960571,363.2000122,363.8699951,360.5499878,361.6799927,26767800
11/9/2023,355.919281,360.6900024,364.7900085,360.3599854,362.2999878,24847300
11/10/2023,364.7804871,369.6700134,370.1000061,361.0700073,361.4899902,28042100
11/13/2023,361.8299866,366.6799927,368.4700012,365.8999939,368.2200012,19986500
11/14/2023,365.3725281,370.269989,371.9500122,367.3500061,371.0100098,27683900
11/15/2023,365.520874,369.6700134,373.1300049,367.1099854,371.2799988,26860100
11/16/2023,371.9479065,376.1700134,376.3500061,370.1799927,370.9599915,27182300
11/17/2023,365.6988525,369.8500061,374.3699951,367,373.6099854,40157000
11/20/2023,373.2036438,377.4400024,378.8699951,371,371.2200012,52465100
11/21/2023,368.8827209,373.0700073,376.2200012,371.1199951,375.6700134,28423100
11/22/2023,373.6090393,377.8500061,379.7900085,374.9700012,378,23345300
11/24/2023,373.1937866,377.4299927,377.9700012,375.1400146,377.3299866,10176600
11/27/2023,374.3605347,378.6099854,380.6400146,376.2000122,376.7799988,22179200
11/28/2023,378.4046326,382.7000122,383,378.1600037,378.3500061,20453100
11/29/2023,374.5978394,378.8500061,384.2999878,377.4400024,383.7600098,28963400
11/30/2023,374.657135,378.9100037,380.0899963,375.4700012,378.4899902,30554400
12/1/2023,370.3065491,374.5100098,378.1600037,371.3099976,376.7600098,33040500
12/4/2023,364.9968262,369.1400146,369.519989,362.8999939,369.1000061,32063300
12/5/2023,368.3388367,372.519989,373.0799866,365.6199951,366.4500122,23065000
12/6/2023,364.660614,368.7999878,374.1799927,368.0299988,373.5400085,21182100
12/7/2023,366.786499,370.9500122,371.4500122,366.3200073,368.230011,23118900
12/8/2023,370.0297241,374.230011,374.4599915,368.230011,369.2000122,20154400
12/11/2023,367.1325684,371.2999878,371.6000061,366.1000061,368.480011,27708800
12/12/2023,370.178009,374.3800049,374.4200134,370.4599915,370.8500061,24838300
12/13/2023,370.1680908,374.3699951,377.6400146,370.769989,376.019989,30955500
12/14/2023,361.8228149,365.9299927,373.7600098,364.1300049,373.3099976,43277500
12/15/2023,366.5689697,370.730011,372.3999939,366.2799988,366.8500061,78502300
12/18/2023,368.4674072,372.6499939,373,368.6799927,369.4500122,21802900
12/19/2023,369.0705872,373.2600098,373.2600098,369.8399963,371.4899902,20603700
12/20/2023,366.4602051,370.6199951,376.0299988,370.5299988,375,26316700
12/21/2023,369.3474426,373.5400085,374.4100037,370.0400085,372.5599976,17708000
12/22/2023,370.3757629,374.5799866,375.1799927,372.7099915,373.6799927,17107500
12/26/2023,370.4548645,374.6600037,376.9400024,373.5,375,12673100
12/27/2023,369.8714905,374.0700073,375.0599976,372.8099976,373.6900024,14905400
12/28/2023,371.0679321,375.2799988,376.4599915,374.1600037,375.3699951,14327000
12/29/2023,371.819397,376.0400085,377.1600037,373.480011,376,18730800
1/2/2024,366.7073975,370.8699951,375.8999939,366.769989,373.8599854,25258600
1/3/2024,366.4404297,370.6000061,373.2600098,368.5100098,369.0100098,23083500
1/4/2024,363.8102417,367.9400024,373.1000061,367.1700134,370.6700134,20901500
1/5/2024,363.6224365,367.75,372.0599976,366.5,368.9700012,21004600
1/8/2024,370.4845276,374.6900024,375.2000122,369.0100098,369.2999878,23134000
1/9/2024,371.5721741,375.7900085,375.9899902,371.1900024,372.0100098,20830000
1/10/2024,378.4738159,382.769989,384.1700134,376.3200073,376.3699951,25514200
1/11/2024,380.3129272,384.6300049,390.6799927,380.3800049,386,27850800
1/12/2024,384.1098633,388.4700012,388.6799927,384.6499939,385.4899902,21661200
1/16/2024,385.889679,390.269989,394.0299988,387.6199951,393.6600037,27202300
1/17/2024,385.0986023,389.4700012,390.1099854,384.8099976,387.980011,22234100
1/18/2024,389.4492493,393.8699951,393.9899902,390.1199951,391.7200012,23392100
1/19/2024,394.195343,398.6700134,398.6700134,393.5,395.7600098,29331100
1/22/2024,392.0596313,396.5100098,400.6199951,393.5899963,400.019989,27016900
1/23/2024,394.42276,398.8999939,399.3800049,393.9299927,395.75,20525900
1/24/2024,398.041687,402.5599976,405.6300049,400.4500122,401.5400085,24867000
1/25/2024,400.3257751,404.8699951,407.0100098,402.5299988,404.3200073,21021200
1/26/2024,399.3963318,403.9299927,406.1700134,402.4299927,404.3699951,17803300
1/29/2024,405.1213684,409.7200012,409.980011,404.3299866,406.0599976,24510200
1/30/2024,404.0039978,408.5899963,413.0499878,406.4500122,412.2600098,33477600
1/31/2024,393.1176453,397.5799866,415.3200073,397.2099915,406.9599915,47871100
2/1/2024,399.2480164,403.7799988,408,401.7999878,401.8299866,30657700
2/2/2024,406.6045227,411.2200012,412.6499939,403.5599976,403.8099976,28256700
2/5/2024,401.0970154,405.6499939,411.1600037,403.9899902,409.8999939,25352300
2/6/2024,400.9388428,405.4899902,407.9700012,402.9100037,405.8800049,18382600
2/7/2024,409.402771,414.0499878,414.2999878,407.3999939,407.4400024,22340500
2/8/2024,409.4620361,414.1099854,415.5599976,412.5299988,414.0499878,21225300
2/9/2024,415.8297729,420.5499878,420.8200073,415.0899963,415.25,22032800
2/12/2024,410.5991821,415.2600098,420.7399902,414.75,420.5599976,21202900
2/13/2024,401.7595215,406.3200073,410.0700073,403.3900146,404.9400024,27824900
2/14/2024,405.6426697,409.4899902,409.8399963,404.5700073,408.0700073,20401200
2/15/2024,402.7402039,406.5599976,409.1300049,404.2900085,408.1400146,21825500
2/16/2024,400.2636719,404.0599976,408.2900085,403.4400024,407.9599915,22296500
2/20/2024,399.0056458,402.7900085,404.4899902,398.0100098,403.2399902,24307900
2/21/2024,398.4013367,402.1799927,402.2900085,397.2200012,400.1700134,18518900
2/22/2024,407.7823486,411.6499939,412.8299866,408.5700073,410.1900024,27009900
2/23/2024,406.4846802,410.3399963,415.8599854,408.9700012,415.6700134,16295900
2/26/2024,403.7109985,407.5400085,412.1600037,407.3599854,411.4599915,16193500
2/27/2024,403.6515808,407.480011,408.3200073,403.8500061,407.9899902,14835800
2/28/2024,403.8893127,407.7200012,409.2999878,405.3200073,408.1799927,13183100
2/29/2024,409.7536926,413.6400146,414.2000122,405.9200134,408.6400146,31947300
3/1/2024,411.5962524,415.5,415.8699951,410.8800049,411.269989,17823400
3/4/2024,411.021698,414.9200134,417.3500061,412.3200073,413.4400024,17596000
3/5/2024,398.8669128,402.6499939,414.25,400.6400146,413.9599915,26919200
3/6/2024,398.3122253,402.0899963,405.1600037,398.3900146,402.9700012,22344100
3/7/2024,405.2959595,409.1400146,409.7799988,402.2399902,406.1199951,18718500
3/8/2024,402.4034119,406.2200012,410.4200134,404.3299866,407.9599915,18002200
3/11/2024,400.7193604,404.519989,405.6799927,401.2600098,403.7600098,16120800
3/12/2024,411.3782959,415.2799988,415.5700073,406.7900085,407.6199951,22457000
3/13/2024,411.1999817,415.1000061,418.1799927,411.4500122,418.1000061,17115900
3/14/2024,421.2249146,425.2200012,427.8200073,417.9899902,420.2399902,34157300
3/15/2024,412.5075989,416.4200134,422.6000061,412.7900085,419.2900085,45079900
3/18/2024,413.3991089,417.3200073,420.730011,413.7799988,414.25,20106000
3/19/2024,417.4506836,421.4100037,421.6700134,415.5499878,417.8299866,19837900
3/20/2024,421.2347717,425.230011,425.9599915,420.6600037,422,17860100
3/21/2024,425.335907,429.3699951,430.8200073,427.1600037,429.8299866,21296200
3/22/2024,424.711853,428.7399902,429.8599854,426.0700073,429.7000122,17648500
3/25/2024,418.8870544,422.8599854,427.4100037,421.6099854,425.2399902,18060500
3/26/2024,417.6884155,421.6499939,425.9899902,421.3500061,425.6099854,16725600
3/27/2024,417.4704895,421.4299927,424.4500122,419.0100098,424.4400024,16705000
3/28/2024,416.7671814,420.7200012,421.8699951,419.1199951,420.9599915,21871200
4/1/2024,420.5810242,424.5700073,427.8900146,422.2200012,423.9500122,16316000
4/2/2024,417.4804382,421.4400024,422.3800049,417.8399963,420.1099854,17912000
4/3/2024,416.4997253,420.4500122,423.2600098,419.0899963,419.730011,16502300
4/4/2024,413.9538574,417.8800049,428.6700134,417.5700073,424.9899902,19370900
4/5/2024,421.5220337,425.519989,426.5100098,418.3200073,420.0100098,16554800
4/8/2024,420.6008301,424.5899963,427.2799988,423.2999878,425.1700134,14272400
4/9/2024,422.2749329,426.2799988,427.7399902,421.6199951,426.4400024,12496900
4/10/2024,419.2833252,423.2600098,424.0299988,419.7000122,422.1900024,16216600
4/11/2024,423.9093933,427.9299927,429.3699951,422.3599854,425.8200073,17966400
4/12/2024,417.9360657,421.8999939,425.1799927,419.769989,424.0499878,19253800
4/15/2024,409.7536926,413.6400146,426.8200073,413.4299927,426.6000061,20273500
4/16/2024,410.6848755,414.5799866,418.3999939,413.730011,414.5700073,16765600
4/17/2024,407.9705811,411.8399963,418.8800049,410.3299866,417.25,15855500
4/18/2024,400.4717102,404.269989,411.8900146,403.9500122,410.6300049,21029900
4/19/2024,395.3701172,399.1199951,405.480011,397.769989,404.0299988,30565800
4/22/2024,397.1928406,400.9599915,402.8500061,395.75,400.0799866,20286900
4/23/2024,403.7407532,407.5700073,408.2000122,403.0599976,404.2399902,15734500
4/24/2024,405.2167053,409.0599976,412.4700012,406.7799988,409.5599976,15065300
4/25/2024,395.290863,399.0400085,399.8900146,388.0299988,394.0299988,40586500
4/26/2024,402.5024719,406.3200073,413,405.7600098,412.1700134,29694700
4/29/2024,398.4706726,402.25,406.3200073,399.1900024,405.25,19582100
4/30/2024,385.6720886,389.3299866,402.1600037,389.1700134,401.4899902,28781400
5/1/2024,391.2294006,394.9400024,401.7200012,390.3099976,392.6099854,23562500
5/2/2024,394.1021729,397.8399963,399.9299927,394.6499939,397.6600037,17709400
5/3/2024,402.8392334,406.6600037,407.1499939,401.8599854,402.2799988,17446700
5/6/2024,409.6546631,413.5400085,413.9299927,406.3699951,408.7600098,16996600
5/7/2024,405.4940491,409.3399963,414.6700134,409.0899963,414.6600037,20018200
5/8/2024,406.6828003,410.5400085,412.230011,406.7099915,408.1700134,11792300
5/9/2024,408.4460754,412.3200073,412.7200012,409.1000061,410.5700073,14689700
5/10/2024,410.8433228,414.7399902,415.3800049,411.7999878,412.9400024,13402300
5/13/2024,409.8329163,413.7200012,418.3500061,410.8200073,418.0100098,15440200
5/14/2024,412.6462708,416.5599976,417.4899902,411.5499878,412.019989,15109300
5/15/2024,419.8609009,423.0799866,423.8099976,417.269989,417.8999939,22239500
5/16/2024,417.7868347,420.9899902,425.4200134,420.3500061,421.7999878,17530100
5/17/2024,417.0127869,420.2099915,422.9200134,418.0299988,422.5400085,15352200
5/20/2024,422.1037598,425.3399963,426.769989,419.9899902,420.2099915,16272100
5/21/2024,425.7756042,429.0400085,432.9700012,424.8500061,426.8299866,21453300
5/22/2024,427.2443237,430.519989,432.4100037,427.1300049,430.0899963,18073700
